user_id,age,signup_date,last_active_date,average_watch_hours,mobile_app_usage_pct,complaints_raised,received_promotions,referred_by_friend,is_churned,monthly_fee,tenure_days,is_loyal,gender_Male,gender_Other,subscription_type_Premium,subscription_type_Standard,country_France,country_Germany,country_India,country_UK,country_USA
1154,43,10/25/2024,7/13/2025,67.1,30.3,4,0,1,0,14.99,261,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1155,59,1/9/2023,7/13/2025,18.8,29,4,0,1,1,10.99,916,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
1156,30,4/4/2025,7/13/2025,66.5,56.3,2,0,1,0,9.99,100,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1157,68,12/24/2023,7/13/2025,10.1,12,4,1,1,0,9.99,567,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1158,49,3/1/2023,7/13/2025,4.2,91.7,1,0,0,0,9.99,865,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1159,56,12/10/2023,7/13/2025,31,72.1,2,0,0,0,9.99,581,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1160,66,5/19/2024,7/13/2025,3.4,40.1,3,0,0,1,5.99,420,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1161,69,3/16/2023,7/13/2025,76.6,15.9,1,0,1,0,5.99,850,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1162,49,6/17/2024,7/13/2025,66.2,88.2,1,0,1,0,13.99,391,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1163,21,7/19/2022,7/13/2025,64.2,82.4,1,1,0,0,13.99,1090,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1164,47,8/27/2023,7/13/2025,50.6,72.2,3,1,0,0,9.99,686,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1165,54,8/29/2024,7/13/2025,17.7,27.2,0,1,0,1,6.99,318,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1166,40,4/17/2023,7/13/2025,41.7,40.2,5,0,0,0,13.99,818,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1167,56,9/9/2024,7/13/2025,48,10.3,4,0,1,0,13.99,307,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1168,62,12/26/2022,7/13/2025,42.2,18.9,2,0,0,1,5.99,930,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1169,32,11/3/2025,7/13/2025,21.2,78.3,0,0,0,1,14.99,-113,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1170,60,10/20/2023,7/13/2025,41.5,71.5,2,0,1,0,5.99,632,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1171,46,1/4/2025,7/13/2025,39.5,59.3,4,1,0,0,6.99,190,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1172,53,9/9/2024,7/13/2025,79.7,89.6,3,1,1,0,13.99,307,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1173,30,2/14/2025,7/13/2025,71.8,58.3,1,0,0,0,6.99,149,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1174,49,5/18/2023,7/13/2025,37.3,46.7,1,1,0,1,9.99,787,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1175,24,8/3/2023,7/13/2025,50,34,3,0,1,0,9.99,710,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1176,68,2/14/2024,7/13/2025,60,94,0,0,0,0,9.99,515,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1177,39,3/21/2023,7/13/2025,3.3,8.3,0,0,1,0,13.99,845,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1178,45,10/28/2024,7/13/2025,71.6,93.1,2,1,1,0,5.99,258,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1179,19,10/14/2024,7/13/2025,68.9,82.7,3,1,1,0,5.99,272,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1180,59,7/14/2022,7/13/2025,36.9,13,0,1,0,0,13.99,1095,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1181,62,1/29/2025,7/13/2025,31.6,56.5,3,0,1,0,6.99,165,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1182,23,11/29/2023,7/13/2025,22.2,86.7,4,0,1,0,5.99,592,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1183,45,11/8/2024,7/13/2025,38.4,57.2,1,1,1,0,5.99,247,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1184,45,8/13/2022,7/13/2025,4,90.7,1,1,1,0,13.99,1065,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1185,61,3/1/2023,7/13/2025,68.2,94.3,1,1,1,0,9.99,865,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1186,61,1/28/2024,7/13/2025,3.3,42.2,3,1,1,0,9.99,532,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1187,37,3/11/2023,7/13/2025,26.7,37.7,3,1,0,0,6.99,855,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1188,47,7/20/2023,7/13/2025,74.6,93.6,2,1,1,0,13.99,724,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1189,28,11/10/2022,7/13/2025,58.9,67.5,1,1,0,0,13.99,976,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1190,45,7/23/2023,7/13/2025,22.9,11.6,2,1,1,0,13.99,721,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1191,42,11/12/2024,7/13/2025,20.6,4.2,1,0,0,1,13.99,243,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1192,56,11/13/2022,7/13/2025,0.9,56.5,2,1,0,1,9.99,973,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1193,50,11/24/2022,7/13/2025,55.8,93,2,0,0,0,14.99,962,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1194,18,6/8/2024,7/13/2025,4.4,84.4,4,1,1,0,9.99,400,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1195,44,10/29/2022,7/13/2025,42.8,67.6,2,0,0,1,5.99,988,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1196,69,10/18/2024,7/13/2025,77,13.9,3,0,1,0,5.99,268,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1197,30,1/25/2023,7/13/2025,9.2,25.4,2,0,1,0,13.99,900,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1198,58,1/29/2023,7/13/2025,71.6,87.6,1,0,1,0,14.99,896,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1199,20,3/5/2025,7/13/2025,79.3,18.3,2,1,0,1,9.99,130,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
1200,56,7/21/2024,7/13/2025,5.4,27.8,0,1,0,0,5.99,357,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1201,23,11/14/2024,7/13/2025,70.7,13,5,1,1,0,6.99,241,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1202,25,3/27/2023,7/13/2025,41.5,67.6,1,0,1,0,13.99,839,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1203,44,8/29/2023,7/13/2025,72.6,94.4,0,0,0,1,13.99,684,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1204,26,10/10/2024,7/13/2025,45.9,26.9,1,0,1,0,9.99,276,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
1205,54,10/2/2025,7/13/2025,53.1,47.5,3,1,0,0,13.99,-81,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1206,50,1/5/2024,7/13/2025,43.7,63.4,5,0,1,0,10.99,555,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1207,68,8/6/2023,7/13/2025,69.2,99.9,5,0,1,0,5.99,707,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1208,59,10/28/2024,7/13/2025,58.8,10.5,3,0,0,0,14.99,258,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1209,61,6/19/2025,7/13/2025,41.9,49.9,5,1,1,0,13.99,24,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1210,41,5/22/2023,7/13/2025,69.5,38.5,3,0,0,1,14.99,783,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1211,32,10/11/2023,7/13/2025,20,86.6,0,1,1,0,9.99,641,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
1212,49,3/24/2024,7/13/2025,13,47.6,4,0,0,0,5.99,476,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1213,49,5/22/2025,7/13/2025,13.3,11.1,1,1,1,0,5.99,52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1214,41,4/18/2025,7/13/2025,27.1,63.4,3,0,1,0,5.99,86,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1215,58,2/14/2024,7/13/2025,19.5,77.1,1,1,0,0,13.99,515,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1216,69,5/24/2024,7/13/2025,74.4,0.3,0,1,0,0,6.99,415,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1217,66,9/25/2024,7/13/2025,8.9,85.9,4,1,0,0,9.99,291,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1218,66,6/14/2024,7/13/2025,56.1,18.6,0,1,1,0,5.99,394,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1219,69,1/17/2023,7/13/2025,15.5,55.2,5,1,1,0,13.99,908,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1220,29,3/8/2023,7/13/2025,70.6,41.6,1,1,0,1,14.99,858,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1221,56,6/28/2023,7/13/2025,76.9,72,4,0,0,1,9.99,746,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1222,19,10/21/2022,7/13/2025,37.5,37.1,5,0,1,0,9.99,996,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1223,20,12/21/2023,7/13/2025,70.4,87,4,1,0,0,9.99,570,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1224,66,8/15/2022,7/13/2025,0.9,73,5,1,1,0,9.99,1063,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1225,54,12/1/2025,7/13/2025,65.7,64.8,0,0,0,1,5.99,-141,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1226,66,11/20/2024,7/13/2025,18.7,79.6,3,1,0,0,9.99,235,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
1227,34,6/7/2023,7/13/2025,72.7,75.4,1,1,1,1,9.99,767,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1228,66,1/13/2025,7/13/2025,0.6,3.6,2,1,1,0,9.99,181,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1229,19,6/21/2023,7/13/2025,44.7,39.5,2,1,1,1,9.99,753,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1230,19,7/25/2022,7/13/2025,60.7,93.1,0,0,0,1,5.99,1084,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1231,45,1/11/2022,7/13/2025,21.1,12.6,1,0,1,1,13.99,1279,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1232,40,3/20/2025,7/13/2025,15.9,73.7,2,0,1,0,5.99,115,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1233,54,10/13/2022,7/13/2025,7.2,97.5,0,0,1,0,10.99,1004,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1234,49,4/7/2023,7/13/2025,26.5,5.2,1,0,0,0,13.99,828,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1235,50,10/26/2022,7/13/2025,45,68.2,3,0,0,0,5.99,991,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1236,18,8/31/2022,7/13/2025,9.7,46.8,0,0,0,0,13.99,1047,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1237,36,9/12/2023,7/13/2025,30.4,57.9,3,0,0,0,13.99,670,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1238,19,1/11/2022,7/13/2025,1.2,8.5,1,1,1,0,9.99,1279,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1239,61,9/19/2024,7/13/2025,65.6,4.3,0,0,1,0,5.99,297,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1240,43,7/18/2023,7/13/2025,10.7,66.7,1,0,0,0,9.99,726,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
1241,49,9/19/2023,7/13/2025,23,82.3,0,0,0,0,9.99,663,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1242,23,5/18/2025,7/13/2025,2,78.2,1,1,0,1,9.99,56,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1243,49,6/8/2024,7/13/2025,34.9,54.4,3,1,0,0,13.99,400,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1244,21,11/6/2023,7/13/2025,67.3,10,3,0,1,0,9.99,615,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
1245,28,10/28/2024,7/13/2025,31.7,68.8,1,0,0,0,5.99,258,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1246,34,4/2/2023,7/13/2025,14.8,24.2,0,0,1,1,13.99,833,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1247,55,12/17/2024,7/13/2025,60.4,91.1,2,1,0,0,5.99,208,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1248,41,12/25/2024,7/13/2025,63.2,83.8,3,0,0,0,13.99,200,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1249,22,7/17/2024,7/13/2025,14.3,70.9,3,1,1,0,6.99,361,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1250,69,7/26/2023,7/13/2025,61.8,94.9,5,0,0,0,5.99,718,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1251,51,7/17/2024,7/13/2025,75.8,3.1,2,0,1,0,9.99,361,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1252,23,6/4/2024,7/13/2025,13.7,73.6,1,0,1,1,9.99,404,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1253,39,5/5/2023,7/13/2025,61.8,33,0,0,0,1,13.99,800,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1254,28,7/12/2022,7/13/2025,56.8,90.6,5,0,0,0,9.99,1097,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1255,65,11/12/2022,7/13/2025,38.1,26.7,1,0,1,0,9.99,974,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1256,33,2/5/2025,7/13/2025,5.1,72.5,4,1,1,0,5.99,158,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1257,50,5/13/2024,7/13/2025,6.4,87.8,3,1,0,0,13.99,426,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1258,26,1/15/2024,7/13/2025,68.3,4.2,4,1,1,0,6.99,545,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1259,23,2/5/2024,7/13/2025,79.2,39.8,3,1,0,0,5.99,524,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1260,33,12/4/2024,7/13/2025,54.2,76.2,3,0,1,1,9.99,221,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1261,46,8/7/2024,7/13/2025,36,45.5,4,0,1,1,13.99,340,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1262,20,6/10/2022,7/13/2025,52,26.7,4,1,0,0,14.99,1129,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1263,37,5/25/2025,7/13/2025,47.8,22,1,1,0,0,10.99,49,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
1264,53,4/24/2025,7/13/2025,31,13.2,5,0,0,0,9.99,80,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1265,36,12/4/2025,7/13/2025,5.7,85.7,5,0,0,0,9.99,-144,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1266,43,12/13/2022,7/13/2025,65.8,57.5,4,0,1,0,6.99,943,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1267,20,10/16/2022,7/13/2025,30.1,7.6,1,0,1,0,14.99,1001,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1268,36,3/30/2024,7/13/2025,65.6,38.3,5,0,1,1,9.99,470,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1269,37,12/23/2023,7/13/2025,20.6,36.8,1,0,1,0,13.99,568,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1270,49,12/30/2022,7/13/2025,0.6,18.2,1,1,1,0,13.99,926,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1271,24,4/8/2023,7/13/2025,13.1,43.6,3,1,0,0,9.99,827,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1272,69,7/5/2023,7/13/2025,37.7,33.2,5,0,1,0,6.99,739,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1273,58,5/5/2023,7/13/2025,75.6,34.2,5,1,0,0,9.99,800,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1274,50,10/24/2024,7/13/2025,8.6,73.9,3,0,1,0,10.99,262,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
1275,57,9/6/2024,7/13/2025,68.4,22.3,4,0,1,0,5.99,310,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1276,56,2/16/2023,7/13/2025,42.4,64.2,3,0,0,0,5.99,878,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1277,35,4/29/2024,7/13/2025,66.2,57.1,5,1,1,0,13.99,440,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1278,57,4/25/2023,7/13/2025,24.2,56.8,5,1,1,1,5.99,810,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1279,18,9/19/2023,7/13/2025,67.3,66.3,4,0,1,0,13.99,663,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1280,28,1/7/2024,7/13/2025,61.9,54.8,3,1,0,0,9.99,553,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1281,45,6/8/2023,7/13/2025,18.8,87.9,0,0,1,0,6.99,766,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1282,42,8/11/2022,7/13/2025,10.9,67.6,0,1,1,0,9.99,1067,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1283,67,1/6/2024,7/13/2025,69.5,54.7,4,0,0,0,5.99,554,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1284,40,11/14/2024,7/13/2025,77.1,83,3,1,0,1,13.99,241,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1285,48,12/13/2022,7/13/2025,3,60.6,3,0,0,1,5.99,943,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1286,47,9/30/2022,7/13/2025,58.6,29.1,1,1,0,0,13.99,1017,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1287,59,4/22/2025,7/13/2025,72.8,20.7,5,1,0,0,9.99,82,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1288,52,10/30/2024,7/13/2025,68.7,15.2,2,0,0,0,13.99,256,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1289,24,5/8/2022,7/13/2025,77.2,89.9,4,1,1,0,13.99,1162,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1290,33,5/12/2022,7/13/2025,60.9,71,2,0,1,1,9.99,1158,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1291,43,7/16/2023,7/13/2025,35.7,93.7,2,0,1,0,9.99,728,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1292,65,3/29/2023,7/13/2025,25.3,60.3,4,0,1,0,13.99,837,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1293,69,5/4/2024,7/13/2025,26,47.3,3,0,1,0,5.99,435,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1294,66,6/8/2024,7/13/2025,58.1,6,4,0,1,0,13.99,400,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1295,19,7/30/2024,7/13/2025,59.8,67.2,2,0,0,1,13.99,348,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1296,18,11/6/2023,7/13/2025,16.4,58.2,5,0,1,0,6.99,615,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1297,65,3/27/2024,7/13/2025,69.5,99,5,1,1,1,13.99,473,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1298,29,10/13/2022,7/13/2025,57.3,23.9,5,0,1,0,13.99,1004,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1299,22,3/26/2023,7/13/2025,45.2,53.1,3,1,1,1,9.99,840,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1300,54,2/22/2024,7/13/2025,38,65.1,0,1,0,0,5.99,507,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1301,49,7/17/2022,7/13/2025,43.7,64.5,4,0,1,0,5.99,1092,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1302,26,11/3/2024,7/13/2025,13.2,56.1,5,1,0,1,9.99,252,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1303,58,8/29/2023,7/13/2025,16.7,77.7,4,1,1,0,6.99,684,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1304,52,6/19/2024,7/13/2025,7.7,20.5,5,0,0,0,6.99,389,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1305,36,9/30/2023,7/13/2025,12.7,72.6,3,0,0,0,10.99,652,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
